
filename,"10.1021Je800900a.Isotherm4"
DOI,"10.1021/Je800900a"
articleSource,"UNKNOWN"
date,"1000-01-01"
digitizer,"UNKNOWN"
adsorbent
hashkey,"NIST-MATDB-035dc75dddd00241bd76627f78cbef2d"
name,"Zeolite 5A"
adsorbates
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
name,"Carbon Dioxide"
category,""
temperature,"248"
tabular_data,"0"
isotherm_type,""
adsorptionUnits,"mmol/g"
pressureUnits,"bar"
compositionType,"molefraction"
concentrationUnits,""
isotherm_data
line_id,"1"
pressure,"1.14E-5"
total_adsorption,"0.27162"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.27162"
line_id,"2"
pressure,"1.49E-5"
total_adsorption,"0.309433"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.309433"
line_id,"3"
pressure,"1.89E-5"
total_adsorption,"0.352509"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.352509"
line_id,"4"
pressure,"2.53E-5"
total_adsorption,"0.401582"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.401582"
line_id,"5"
pressure,"3.3E-5"
total_adsorption,"0.464159"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.464159"
line_id,"6"
pressure,"4.19E-5"
total_adsorption,"0.521172"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.521172"
line_id,"7"
pressure,"5.46E-5"
total_adsorption,"0.602385"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.602385"
line_id,"8"
pressure,"7.3E-5"
total_adsorption,"0.686243"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.686243"
line_id,"9"
pressure,"0.000108678"
total_adsorption,"0.804749"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.804749"
line_id,"10"
pressure,"0.000166062"
total_adsorption,"0.971452"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.971452"
line_id,"11"
pressure,"0.000222331"
total_adsorption,"1.05964"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.05964"
line_id,"12"
pressure,"0.000240602"
total_adsorption,"1.17269"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.17269"
line_id,"13"
pressure,"0.000274815"
total_adsorption,"1.17269"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.17269"
line_id,"14"
pressure,"0.000297564"
total_adsorption,"1.20715"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.20715"
line_id,"15"
pressure,"0.000367892"
total_adsorption,"1.2978"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.2978"
line_id,"16"
pressure,"0.000454789"
total_adsorption,"1.41561"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.41561"
line_id,"17"
pressure,"0.000562264"
total_adsorption,"1.52191"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.52191"
line_id,"18"
pressure,"0.000695152"
total_adsorption,"1.6362"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.6362"
line_id,"19"
pressure,"0.000882592"
total_adsorption,"1.75907"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.75907"
line_id,"20"
pressure,"0.00109107"
total_adsorption,"1.91875"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.91875"
line_id,"21"
pressure,"0.00138528"
total_adsorption,"2.06284"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.06284"
line_id,"22"
pressure,"0.00175901"
total_adsorption,"2.18586"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.18586"
line_id,"23"
pressure,"0.00223333"
total_adsorption,"2.35001"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.35001"
line_id,"24"
pressure,"0.00315304"
total_adsorption,"2.60072"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.60072"
line_id,"25"
pressure,"0.00400325"
total_adsorption,"2.79602"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.79602"
line_id,"26"
pressure,"0.0050833"
total_adsorption,"2.96277"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.96277"
line_id,"27"
pressure,"0.00645402"
total_adsorption,"3.18526"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.18526"
line_id,"28"
pressure,"0.00819525"
total_adsorption,"3.37522"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.37522"
line_id,"29"
pressure,"0.0104063"
total_adsorption,"3.57651"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.57651"
line_id,"30"
pressure,"0.0135698"
total_adsorption,"3.7898"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.7898"
line_id,"31"
pressure,"0.0172328"
total_adsorption,"3.95807"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.95807"
line_id,"32"
pressure,"0.021882"
total_adsorption,"4.19413"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.19413"
line_id,"33"
pressure,"0.0277856"
total_adsorption,"4.44426"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.44426"
line_id,"34"
pressure,"0.0362366"
total_adsorption,"4.64159"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.64159"
line_id,"35"
pressure,"0.0460129"
total_adsorption,"4.9184"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.9184"
line_id,"36"
pressure,"0.0584334"
total_adsorption,"5.13679"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"5.13679"
line_id,"37"
pressure,"0.0762146"
total_adsorption,"5.28774"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"5.28774"
line_id,"38"
pressure,"0.0967765"
total_adsorption,"5.6031"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"5.6031"
line_id,"39"
pressure,"0.126212"
total_adsorption,"5.85189"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"5.85189"
line_id,"40"
pressure,"0.160299"
total_adsorption,"6.02385"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"6.02385"
line_id,"41"
pressure,"0.209055"
total_adsorption,"6.29132"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"6.29132"
line_id,"42"
pressure,"0.265516"
total_adsorption,"6.47621"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"6.47621"
line_id,"43"
pressure,"0.346266"
total_adsorption,"6.76377"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"6.76377"
line_id,"44"
pressure,"0.439785"
total_adsorption,"6.96253"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"6.96253"
line_id,"45"
pressure,"0.573614"
total_adsorption,"7.16714"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"7.16714"
line_id,"46"
pressure,"0.72845"
total_adsorption,"7.48538"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"7.48538"
line_id,"47"
pressure,"0.950123"
total_adsorption,"7.70534"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"7.70534"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"1.14E-5","1","0.27162","0.27162"
2,"1.49E-5","1","0.309433","0.309433"
3,"1.89E-5","1","0.352509","0.352509"
4,"2.53E-5","1","0.401582","0.401582"
5,"3.3E-5","1","0.464159","0.464159"
6,"4.19E-5","1","0.521172","0.521172"
7,"5.46E-5","1","0.602385","0.602385"
8,"7.3E-5","1","0.686243","0.686243"
9,"0.000108678","1","0.804749","0.804749"
10,"0.000166062","1","0.971452","0.971452"
11,"0.000222331","1","1.05964","1.05964"
12,"0.000240602","1","1.17269","1.17269"
13,"0.000274815","1","1.17269","1.17269"
14,"0.000297564","1","1.20715","1.20715"
15,"0.000367892","1","1.2978","1.2978"
16,"0.000454789","1","1.41561","1.41561"
17,"0.000562264","1","1.52191","1.52191"
18,"0.000695152","1","1.6362","1.6362"
19,"0.000882592","1","1.75907","1.75907"
20,"0.00109107","1","1.91875","1.91875"
21,"0.00138528","1","2.06284","2.06284"
22,"0.00175901","1","2.18586","2.18586"
23,"0.00223333","1","2.35001","2.35001"
24,"0.00315304","1","2.60072","2.60072"
25,"0.00400325","1","2.79602","2.79602"
26,"0.0050833","1","2.96277","2.96277"
27,"0.00645402","1","3.18526","3.18526"
28,"0.00819525","1","3.37522","3.37522"
29,"0.0104063","1","3.57651","3.57651"
30,"0.0135698","1","3.7898","3.7898"
31,"0.0172328","1","3.95807","3.95807"
32,"0.021882","1","4.19413","4.19413"
33,"0.0277856","1","4.44426","4.44426"
34,"0.0362366","1","4.64159","4.64159"
35,"0.0460129","1","4.9184","4.9184"
36,"0.0584334","1","5.13679","5.13679"
37,"0.0762146","1","5.28774","5.28774"
