
filename,"10.1021Je800900a.Isotherm21"
DOI,"10.1021/Je800900a"
articleSource,"UNKNOWN"
date,"1000-01-01"
digitizer,"UNKNOWN"
adsorbent
hashkey,"NIST-MATDB-035dc75dddd00241bd76627f78cbef2d"
name,"Zeolite 5A"
adsorbates
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
name,"Carbon Dioxide"
category,""
temperature,"298"
tabular_data,"0"
isotherm_type,""
adsorptionUnits,"mmol/g"
pressureUnits,"bar"
compositionType,"molefraction"
concentrationUnits,""
isotherm_data
line_id,"1"
pressure,"5.39E-5"
total_adsorption,"0.1"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.1"
line_id,"2"
pressure,"0.000143496"
total_adsorption,"0.168428"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.168428"
line_id,"3"
pressure,"0.000599487"
total_adsorption,"0.368161"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.368161"
line_id,"4"
pressure,"0.00136253"
total_adsorption,"0.56031"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.56031"
line_id,"5"
pressure,"0.00383036"
total_adsorption,"0.865181"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.865181"
line_id,"6"
pressure,"0.00826313"
total_adsorption,"1.15583"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.15583"
line_id,"7"
pressure,"0.0126319"
total_adsorption,"1.31673"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.31673"
line_id,"8"
pressure,"0.0405464"
total_adsorption,"2.12346"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.12346"
line_id,"9"
pressure,"0.0874988"
total_adsorption,"2.7162"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.7162"
line_id,"10"
pressure,"0.161068"
total_adsorption,"3.23172"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.23172"
line_id,"11"
pressure,"0.266729"
total_adsorption,"3.57651"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.57651"
line_id,"12"
pressure,"0.418832"
total_adsorption,"3.95807"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"3.95807"
line_id,"13"
pressure,"0.57605"
total_adsorption,"4.13382"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.13382"
line_id,"14"
pressure,"0.731543"
total_adsorption,"4.31738"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.31738"
line_id,"15"
pressure,"0.881089"
total_adsorption,"4.38035"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"4.38035"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"5.39E-5","1","0.1","0.1"
2,"0.000143496","1","0.168428","0.168428"
3,"0.000599487","1","0.368161","0.368161"
4,"0.00136253","1","0.56031","0.56031"
5,"0.00383036","1","0.865181","0.865181"
6,"0.00826313","1","1.15583","1.15583"
7,"0.0126319","1","1.31673","1.31673"
8,"0.0405464","1","2.12346","2.12346"
9,"0.0874988","1","2.7162","2.7162"
10,"0.161068","1","3.23172","3.23172"
11,"0.266729","1","3.57651","3.57651"
12,"0.418832","1","3.95807","3.95807"
13,"0.57605","1","4.13382","4.13382"
14,"0.731543","1","4.31738","4.31738"
15,"0.881089","1","4.38035","4.38035"
