
filename,"10.1021Je800900a.Isotherm13"
DOI,"10.1021/Je800900a"
articleSource,"UNKNOWN"
date,"1000-01-01"
digitizer,"UNKNOWN"
adsorbent
hashkey,"NIST-MATDB-035dc75dddd00241bd76627f78cbef2d"
name,"Zeolite 5A"
adsorbates
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
name,"Carbon Dioxide"
category,""
temperature,"373"
tabular_data,"0"
isotherm_type,""
adsorptionUnits,"mmol/g"
pressureUnits,"bar"
compositionType,"molefraction"
concentrationUnits,""
isotherm_data
line_id,"1"
pressure,"0.00331359"
total_adsorption,"0.12978"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.12978"
line_id,"2"
pressure,"0.00713796"
total_adsorption,"0.209293"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.209293"
line_id,"3"
pressure,"0.00980756"
total_adsorption,"0.249015"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.249015"
line_id,"4"
pressure,"0.0134771"
total_adsorption,"0.292018"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.292018"
line_id,"5"
pressure,"0.0200507"
total_adsorption,"0.357651"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.357651"
line_id,"6"
pressure,"0.0275466"
total_adsorption,"0.431738"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.431738"
line_id,"7"
pressure,"0.0409735"
total_adsorption,"0.544313"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.544313"
line_id,"8"
pressure,"0.0593526"
total_adsorption,"0.676377"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.676377"
line_id,"9"
pressure,"0.0794197"
total_adsorption,"0.793179"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.793179"
line_id,"10"
pressure,"0.11205"
total_adsorption,"0.957485"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"0.957485"
line_id,"11"
pressure,"0.16674"
total_adsorption,"1.13921"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.13921"
line_id,"12"
pressure,"0.229103"
total_adsorption,"1.35542"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.35542"
line_id,"13"
pressure,"0.306598"
total_adsorption,"1.56664"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.56664"
line_id,"14"
pressure,"0.42126"
total_adsorption,"1.86397"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"1.86397"
line_id,"15"
pressure,"0.594744"
total_adsorption,"2.06284"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.06284"
line_id,"16"
pressure,"0.775372"
total_adsorption,"2.2501"
species_data
InChIKey,"CURLTUGMZLYLDI-UHFFFAOYSA-N"
composition,"1"
adsorption,"2.2501"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.00331359","1","0.12978","0.12978"
2,"0.00713796","1","0.209293","0.209293"
3,"0.00980756","1","0.249015","0.249015"
4,"0.0134771","1","0.292018","0.292018"
5,"0.0200507","1","0.357651","0.357651"
6,"0.0275466","1","0.431738","0.431738"
7,"0.0409735","1","0.544313","0.544313"
8,"0.0593526","1","0.676377","0.676377"
9,"0.0794197","1","0.793179","0.793179"
10,"0.11205","1","0.957485","0.957485"
11,"0.16674","1","1.13921","1.13921"
12,"0.229103","1","1.35542","1.35542"
13,"0.306598","1","1.56664","1.56664"
14,"0.42126","1","1.86397","1.86397"
15,"0.594744","1","2.06284","2.06284"
16,"0.775372","1","2.2501","2.2501"
